A3,95,69,78,60,86,83,89,77,66,94,78,6C,82,7D,94
69,70,65,81,72,81,76,76,74,88,A1,96,8E,8C,72,6B
90,8B,85,85,78,89,8F,88,9C,7E,7F,89,8D,82,80,8F
8C,74,6B,7B,94,95,A0,77,5F,81,66,6A,81,6A,7A,7D
79,60,8C,6B,77,86,76,7E,80,76,80,8E,75,8E,88,78
8F,80,85,71,6F,64,82,7F,9C,80,91,74,AA,7E,79,7F
80,71,A2,87,64,72,59,7C,70,88,8B,67,95,81,8A,7C
6F,79,6B,96,75,81,74,89,79,86,79,72,82,93,83,89
6D,7E,70,97,8A,90,6D,85,7D,79,77,79,73,79,9A,99
83,84,8D,7E,73,84,72,6C,99,8A,8D,74,66,84,7E,84
77,85,5C,90,65,86,64,59,7C,83,8E,7D,74,90,8E,94
83,6F,7D,97,89,6F,79,97,9A,77,82,92,8F,8B,76,7B
86,92,84,8A,7D,83,6C,6F,83,81,62,7C,6C,7D,8A,78
79,84,99,7B,91,7A,97,78,69,6F,85,6D,8F,83,6D,97
6B,81,90,84,5B,6A,72,89,8A,86,98,88,94,6A,66,59
7A,A1,7A,68,69,83,8A,78,6F,7F,6D,92,9A,7F,73,88
8E,8B,8A,90,8F,78,8C,84,84,63,60,65,7D,79,7F,83
86,82,A9,71,8A,7B,79,A7,78,89,84,81,7A,9A,7D,81
86,79,75,6E,8F,87,93,8B,62,6E,80,7F,89,7E,79,81
72,85,7A,92,78,84,7D,7F,71,8B,62,8D,93,92,95,79
78,7D,88,71,70,91,8F,79,96,86,99,9F,74,84,74,79
8C,72,80,85,9F,79,88,61,93,92,90,80,88,87,86,A7
7B,62,6A,7E,8E,7E,88,81,7E,63,9C,68,B8,7F,8A,75
74,8D,72,80,74,96,93,81,79,8A,77,94,73,6F,87,78
74,6A,76,68,84,77,7C,7C,74,75,8D,88,86,80,6B,8C
7A,8E,83,6B,91,88,95,80,86,7F,84,84,A2,94,82,70
6E,5C,83,80,89,89,88,7F,84,79,7D,8E,88,87,98,91
84,81,7F,86,96,84,8D,84,89,90,73,81,7E,7A,70,62
7F,86,83,70,77,6E,86,7B,84,60,96,8B,74,81,8E,7F
86,8B,70,7D,79,92,84,86,58,6D,66,87,8E,93,95,7F
81,72,74,72,93,8C,85,92,85,A5,7B,95,96,8C,86,7E
83,87,91,86,72,70,7C,73,7F,86,80,89,69,6D,73,9C
8B,69,6D,76,78,97,6C,82,78,8C,6E,88,5B,65,82,84
86,8E,7F,7D,81,A5,68,6F,8A,7E,80,72,6D,82,7A,7D
83,84,86,80,73,5A,8A,72,79,85,79,9B,84,7F,9F,80
90,7D,6C,96,80,51,8D,6C,7F,97,A0,65,9E,76,9B,8B
7F,8B,62,84,7D,77,81,6C,7A,80,76,69,98,62,9A,71
96,87,91,73,72,7A,68,6E,76,73,88,87,89,76,55,82
81,8E,87,78,79,6B,7B,7E,7A,95,99,9B,8D,6D,7A,82
82,86,7F,78,79,7B,91,6F,82,82,80,77,6A,81,76,94
78,73,79,6C,7A,89,7F,73,90,6C,70,8C,7E,7B,88,71
82,7C,8E,8E,6D,8B,7E,8C,96,88,99,91,8E,8D,8D,7A
95,8C,79,70,78,73,6F,7A,99,78,86,85,72,81,76,85
67,71,82,73,81,7B,8F,75,7F,7D,7C,95,92,95,7B,77
95,82,6F,7C,75,7D,8C,84,7C,70,8B,7E,6B,8C,93,63
86,54,77,6B,76,8F,81,81,7F,74,7C,85,6D,91,65,9A
8A,80,79,84,85,8B,88,86,9C,78,77,69,6E,6D,86,6F
7B,6D,97,76,74,7F,5F,83,87,9F,83,94,74,70,85,75
7F,79,74,87,79,6F,7F,68,93,8D,76,73,6B,9C,7D,8D
6D,7B,68,95,8F,64,94,7A,70,96,94,92,8E,7E,6C,7D
85,79,7C,71,69,8F,7D,8B,78,5D,8A,82,83,80,82,7E
8F,9D,8C,81,7E,80,70,83,82,81,78,6F,8E,90,8A,8D
80,6A,6C,78,81,85,94,83,78,73,6E,6F,6D,8E,8A,82
8F,7F,88,7C,8E,81,7C,8F,7C,7B,78,88,7C,83,7B,8A
8F,81,88,6B,56,7E,86,87,85,83,93,7F,85,87,75,79
86,79,79,A1,7C,8D,68,74,80,7C,6D,73,72,58,85,7D
7A,80,78,71,84,80,88,77,6D,83,80,71,7B,72,75,8A
81,75,84,7B,7D,72,83,71,84,88,8A,76,7F,80,6A,70
87,81,86,78,6F,75,73,8D,6A,7F,75,83,97,86,89,85
90,86,75,8C,76,7B,7E,93,8C,81,6E,7C,83,88,7B,78
5E,86,8A,72,87,6F,78,64,74,75,91,67,61,76,78,77
85,5A,82,79,9B,80,78,8F,6C,7F,84,8C,71,73,8E,75
85,6A,72,64,78,97,85,78,8F,79,80,86,90,96,6B,86
98,7A,83,8E,5E,75,86,62,85,7D,73,81,95,92,96,93
67,80,75,A5,85,84,70,84,7D,9B,92,8B,83,79,7B,89
9C,8D,7B,87,63,95,83,7A,83,6E,7B,67,75,71,8A,66
7F,95,98,8D,6F,92,6B,7C,A1,7F,81,B6,7C,65,6A,93
6D,8A,98,78,77,93,63,71,73,7D,76,7C,7B,8A,82,75
82,7B,70,83,86,6D,85,90,76,7A,85,82,81,82,7D,83
7E,83,7C,82,83,77,7F,79,8C,8B,83,7D,7D,87,86,87
88,88,83,6E,79,83,88,71,91,83,87,92,70,80,7F,8C
73,86,76,90,8E,8D,7A,7D,84,8E,7D,A8,75,7C,82,7B
8E,8B,7A,80,6E,78,7E,72,75,75,72,85,98,7B,8C,8D
90,82,84,7F,75,97,9C,82,92,88,8A,82,71,91,85,A4
7B,94,7A,8F,80,87,68,75,8B,76,71,9A,5A,98,79,7F
6F,A1,7B,8F,80,7E,8B,87,79,67,7F,67,89,77,85,8A
6B,66,5B,68,7C,8B,89,88,81,93,6B,88,9F,88,6A,8A
7D,92,92,84,92,81,98,87,75,75,80,86,8A,80,84,7A
6C,81,83,82,83,84,80,8A,72,88,7D,7A,8D,92,95,62
8A,6F,6C,8A,5D,80,8B,77,73,7F,6B,82,8A,77,7D,82
7B,63,67,8A,6A,62,7E,75,78,74,94,7A,90,92,60,6E
80,73,86,6A,76,80,63,8A,83,78,8D,8A,70,93,75,74
76,7D,7A,79,75,91,83,7D,88,80,6B,69,7A,82,82,87
72,62,84,91,8E,7D,79,6D,7C,81,89,76,8F,7D,95,99
7B,78,8B,86,7C,91,84,9B,96,85,84,7C,7F,72,80,8E
85,8A,7E,65,8A,7E,8C,7F,7A,88,8F,79,9C,80,9F,6F
A1,60,75,94,78,93,78,71,85,92,8D,6A,8C,6A,84,A0
74,85,84,9D,82,87,81,6B,8B,63,81,6B,6D,95,77,78
89,76,85,89,7B,84,84,6F,87,82,7F,85,7E,69,6D,86
7E,7E,6F,71,7A,7C,86,8E,75,93,A8,85,79,83,89,7B
8D,84,7F,8E,7F,7E,6F,88,84,8B,90,77,95,6C,7D,79
7D,80,72,8B,76,7B,82,69,6F,72,74,7E,76,74,7C,6A
87,7C,70,8A,79,7E,89,7B,83,82,7D,74,9B,7B,77,79
87,9B,8F,97,7A,82,91,7E,83,89,83,7C,81,7D,91,77
89,6A,8D,80,86,80,7C,8E,85,7B,8A,87,94,95,8F,85
75,7C,8D,80,78,99,79,8F,7C,8D,69,9F,77,98,7A,9A
9B,70,7A,87,74,79,81,72,75,78,76,72,84,89,8D,67
7D,80,61,7C,67,90,7E,86,7B,7A,8D,87,89,6A,78,80
76,89,94,77,A5,86,93,8C,88,79,70,8E,84,72,87,6F
85,8A,8A,75,91,76,95,87,7E,95,8D,71,9B,73,84,7C
7F,64,7B,73,78,94,92,85,72,6D,72,72,90,6C,7D,62
82,82,78,78,7A,72,84,87,77,7C,8A,79,6D,7F,6E,8B
81,78,85,83,83,85,79,6C,87,78,70,8C,81,84,83,83
77,7A,92,76,82,8B,8F,95,6E,63,77,7F,A5,6A,88,6B
82,98,83,76,78,75,6C,6E,8E,8C,77,7E,87,67,87,8E
80,9C,93,67,70,80,7C,78,92,72,83,7D,72,70,67,85
7F,8A,93,83,88,67,79,77,7B,92,91,69,6A,80,51,8D
6D,82,86,9D,7A,78,AA,73,93,89,72,8F,86,7B,85,7C
87,76,60,82,79,86,8A,83,88,77,85,94,88,85,86,6B
86,6E,88,71,6C,98,7B,67,89,61,80,74,7C,7F,6A,9A
71,9F,76,6E,8C,83,89,7A,7E,78,89,84,89,7A,96,6D
8E,67,8C,8A,7A,80,7D,82,93,6E,7F,7A,6A,85,7F,80
76,7D,77,83,7E,72,82,7E,9B,91,61,85,68,7B,94,6C
6A,76,79,94,92,97,73,77,65,87,6D,8B,8E,94,8B,82
76,82,85,91,7D,7D,8B,7E,81,89,76,98,84,84,89,79
78,7C,6F,7B,79,75,7C,76,89,84,71,74,8E,7E,80,9D
80,7D,99,78,74,90,8C,6F,7F,75,87,80,74,80,68,75
6F,93,70,95,84,89,6D,78,67,82,67,9B,79,7E,86,6B
8F,7F,7C,7B,87,71,78,92,79,80,70,81,60,73,76,76
70,75,78,73,79,81,95,87,80,7B,7F,93,70,84,7B,61
8C,81,7F,8C,7F,88,89,74,74,7E,6D,79,87,76,8A,83
8E,7B,8A,73,93,91,7C,71,8D,62,79,8E,74,73,86,65
85,71,79,79,6D,9D,7F,8C,8E,64,88,78,85,81,79,7B
80,8B,8C,7D,7A,7A,87,7B,6B,7A,6B,77,8B,78,62,8B
74,76,85,73,81,70,87,79,6D,80,87,89,8D,7B,7B,86
70,87,82,78,96,9A,9C,8D,89,83,76,76,6F,74,82,81
70,88,67,7B,87,64,8D,72,99,8C,8A,78,6D,90,94,89
82,76,7D,8E,90,84,5F,82,7C,81,79,71,8F,69,7E,75
85,8A,71,88,7E,74,8F,79,76,69,7D,74,7D,86,83,75
5E,7B,96,7D,92,6E,82,85,83,76,76,83,74,8B,85,89
77,84,7F,91,94,92,6E,71,62,8B,69,7C,7B,79,87,68
79,92,84,97,7C,80,80,87,8D,78,7B,7D,7E,7D,7B,7F
87,8F,7A,82,80,78,91,89,6C,78,61,90,75,83,65,77
8F,83,74,92,66,83,83,72,7B,98,9A,70,7F,85,79,88
85,85,65,8F,7A,6F,7F,79,83,81,94,85,80,6B,95,79
7C,78,7E,76,86,75,6A,9E,76,91,66,62,64,60,77,6F
8F,85,9F,7F,7A,7B,7A,86,6C,A6,84,82,8B,90,89,7D
80,84,86,69,8E,71,69,8F,5B,76,6D,8E,5B,86,5C,8D
88,90,6C,90,93,90,64,86,8F,7B,72,97,81,7F,A3,8E
71,85,93,93,88,88,7F,6A,6D,A9,80,88,6E,79,74,7D
86,81,8D,82,88,8E,80,7C,88,87,78,8C,79,7C,97,70
70,77,8A,8D,7C,80,82,88,77,7E,72,A3,80,86,5E,7C
A6,70,7B,82,6D,7A,85,6D,6D,9A,74,89,8E,95,7A,75
8F,8F,8D,72,82,86,8A,97,84,82,92,74,80,6F,A1,7F
88,80,7A,97,68,6E,66,81,84,85,7F,75,92,85,7C,89
8B,7C,56,70,73,75,87,7B,83,72,9B,7E,7C,86,91,85
81,7E,7F,77,76,8B,71,62,7E,6B,8A,8B,90,6A,81,6F
7A,71,96,70,74,74,94,7E,93,70,6F,82,99,7F,8E,76
78,75,6A,6C,79,8E,87,8A,8C,8D,79,92,75,96,76,87
6D,9D,7A,8E,7C,90,70,90,78,80,82,8F,82,8E,84,79
82,6F,89,7C,77,78,7F,84,77,6C,89,79,93,93,87,8C
90,7C,79,78,64,85,5E,91,84,93,8C,83,79,7F,61,6C
85,71,7D,88,7F,93,71,6C,6E,68,86,86,8B,7A,86,78
66,73,8A,7C,7D,75,8D,7C,8B,81,81,80,7A,96,72,7D
7B,7A,8E,6D,A8,76,8F,64,77,6E,81,99,7C,77,75,83
91,7D,88,85,7F,7C,82,70,92,6A,7E,78,69,74,85,6D
7D,70,87,71,84,78,76,69,71,7C,7B,7D,79,8F,7A,76
7B,93,72,84,80,71,8F,95,8F,92,78,86,6E,77,65,7F
79,71,81,68,6B,7D,8A,87,9C,6A,78,87,91,74,84,5B
79,82,A0,7B,7C,79,63,81,7A,7A,79,82,69,78,83,6F
63,75,72,7B,7A,7A,67,7D,84,84,79,82,7A,93,89,81
81,75,8E,72,9B,84,85,94,7C,6F,85,7B,79,96,6F,74
7D,73,8D,85,6D,74,69,6D,8A,7E,7C,84,79,8B,78,78
7E,75,8E,95,8E,84,89,84,7F,77,6A,7E,8A,83,88,76
7C,85,8C,80,78,6C,81,83,89,86,8D,71,70,85,7D,8D
8A,8C,77,7C,77,7E,7C,78,74,82,7D,7E,7D,89,64,8D
76,77,90,7B,73,79,80,95,9C,8B,94,A3,8D,7F,6C,90
A0,95,96,75,7D,97,97,7B,80,90,81,82,7E,7D,7A,64
82,70,7D,8E,97,81,92,99,69,7C,6B,7A,7E,92,96,73
8E,92,7F,99,86,6B,82,82,7F,69,96,72,83,75,91,80
87,8E,5F,85,70,86,8C,7A,91,77,82,65,7B,90,81,73
7B,6A,8B,7A,82,72,88,81,93,6E,77,7E,90,91,79,79
7F,76,8B,7E,93,74,7E,8F,85,80,93,79,6A,8B,5D,85
76,6D,7A,78,5F,70,80,67,7A,81,75,76,85,8E,9D,7E
A3,89,9B,7D,7D,85,81,9B,73,5C,69,86,78,76,66,71
69,94,74,83,71,7D,7D,61,72,70,75,8E,93,72,80,72
8B,68,7F,71,92,75,78,74,85,80,98,64,8F,83,8C,6E
77,80,89,72,78,88,7F,94,84,74,90,91,75,7A,7E,98
85,7E,87,7D,71,89,76,89,78,8C,68,82,7B,7C,6F,54
7D,7B,6A,88,7D,79,78,8B,7A,72,70,6B,83,81,82,8A
7D,6A,8F,78,8D,96,92,79,82,8B,92,97,94,85,83,81
6E,7A,7E,74,83,7B,76,84,7B,94,87,88,70,85,81,72
7D,7D,8F,8E,7D,77,5B,7A,6F,64,77,6C,81,7D,79,9F
92,7E,7D,76,8D,8A,83,7A,73,6B,82,7D,83,76,84,6B
83,8E,81,88,87,92,77,81,86,8B,80,7E,7D,89,8A,7F
88,86,8D,7F,7B,6D,7D,7D,7D,7E,82,6E,87,83,97,90
8E,8C,8F,97,5C,6A,7B,9A,6E,84,6D,77,77,7C,77,71
97,76,79,7E,85,76,76,7B,91,72,79,73,93,91,80,7A
8D,83,84,75,74,82,99,9F,7E,8E,78,61,6F,7F,7F,70
6D,7F,7E,8C,84,6C,85,5D,72,84,7C,6A,85,67,76,9B
7D,72,6C,7C,80,6E,8B,7A,75,7C,8F,79,84,77,86,7F
A0,6D,7A,6B,70,7B,7C,78,6D,73,69,78,7A,86,6E,84
84,7A,7A,6C,6F,72,7B,7B,71,8E,89,74,8F,80,83,76
76,8B,76,8F,66,79,83,87,96,74,86,73,71,67,81,8A
96,83,7F,89,7B,9B,76,7D,7F,7A,84,7D,80,79,74,6F
7F,74,6C,7D,7B,68,6D,8A,65,75,89,6F,85,9A,84,75
8E,7E,92,76,7C,79,75,71,87,80,96,80,7A,6C,8B,78
81,6C,7C,79,96,84,7B,84,73,8B,83,85,72,7C,79,73
7F,85,7B,6F,91,86,96,A1,85,8E,86,A2,A4,7E,70,84
75,86,8F,84,80,7A,84,86,91,70,75,76,68,8A,84,5A
83,71,8D,86,8A,8A,89,7F,76,71,87,83,7E,85,67,66
75,80,89,82,8D,7C,89,83,92,8B,7F,75,7B,79,78,97
73,7E,81,98,76,84,83,95,86,87,61,73,6B,81,6C,89
6A,89,79,7D,7B,89,7B,8A,95,84,83,7B,74,6F,83,77
76,9A,8B,76,77,89,89,87,78,84,77,8A,AC,6C,7D,89
87,7E,7D,6D,83,88,94,79,80,65,62,89,86,81,80,76
80,80,89,7A,70,91,7A,68,7C,7F,92,87,70,80,84,82
6C,72,75,9E,7F,7E,95,92,87,8D,6B,92,8F,7C,6F,75
7F,8C,8F,76,77,95,7D,8F,8E,81,7C,78,8B,77,90,7F
79,70,68,66,86,71,82,71,72,76,7D,7C,82,8A,73,7F
84,85,8A,7D,84,6C,80,72,59,5D,82,8E,71,85,78,72
84,8A,6E,93,8F,75,85,76,7F,7E,7E,73,53,94,77,77
95,7F,75,85,81,72,7D,79,87,92,7A,8C,87,73,95,71
64,9C,69,86,76,95,7B,83,82,57,7B,90,8F,73,8C,7A
8C,7D,81,7B,8B,7D,7B,7F,79,9B,81,83,80,82,89,88
7E,94,83,6D,82,65,73,87,7F,85,93,8A,7D,76,95,7B
6E,63,84,81,87,8E,7A,82,8D,8A,96,88,88,79,6C,8A
80,8A,88,63,7A,83,8D,84,9A,83,7D,88,80,8A,5C,9C
8A,73,82,6A,7D,6C,8F,71,78,88,87,89,7F,7E,7E,72
69,99,88,72,7E,72,6F,8D,99,69,7F,62,8E,8B,83,7C
98,84,8B,76,74,64,80,7B,85,60,86,8A,86,8D,81,92
63,8F,74,7B,74,6A,85,72,7C,9C,91,8D,84,7D,86,95
72,90,99,7C,97,72,7E,76,9E,81,83,8B,72,79,6B,7A
71,82,75,80,99,86,5D,6B,7E,6F,98,7F,7E,83,92,7B
81,76,79,7D,76,90,7F,8B,8D,72,89,6F,60,79,81,74
7C,93,89,82,84,72,83,84,89,71,76,6C,A6,82,82,7E
7A,71,6F,7B,99,70,76,8A,76,71,8B,6B,7F,73,94,80
66,7E,6F,6C,7D,7D,83,74,80,7D,83,70,82,69,92,76
79,8D,69,68,85,96,7F,7A,76,58,96,9C,96,85,88,87
89,8C,66,7E,53,87,6E,97,91,90,82,93,64,64,66,97
60,A0,76,82,7A,8F,7E,68,7F,74,70,7A,74,7B,80,8F
6B,8C,64,6D,97,83,96,8C,7F,7B,55,75,86,7C,80,7E
76,89,7E,7B,85,86,7B,73,85,70,8C,8C,80,70,8F,7A
7D,73,93,92,6E,66,7C,82,7B,8B,98,72,8A,79,86,77
76,76,6D,70,7D,9A,7D,76,A1,87,6F,71,7A,77,7B,75
7E,6B,5F,8A,6E,8F,96,79,7F,8D,92,A2,88,90,84,83
86,7E,71,6B,76,73,7E,99,9A,5B,90,81,76,9F,8B,9F
7B,87,7A,73,7C,7D,81,6F,72,78,7B,87,72,8D,79,93
7B,8D,6F,8D,6B,80,6C,74,9D,89,79,99,74,82,94,7B
9F,90,81,84,6B,96,73,73,6B,71,74,78,87,7F,85,96
93,75,7E,6B,73,82,8B,7A,86,5F,83,82,76,77,75,6C
85,6E,9C,6C,85,86,87,90,89,81,7C,71,9D,97,78,81
72,73,89,78,7B,67,6E,61,7B,6D,8D,8B,75,82,78,85
71,83,70,88,5F,82,7F,89,8D,85,92,86,9C,7D,71,90
7C,A2,5E,71,74,88,9F,71,9A,83,7A,82,77,6B,8E,91
7E,68,7B,6A,7E,78,83,77,7E,89,86,85,90,6C,84,81
5E,8A,72,67,9A,8D,88,99,7C,78,83,7C,84,79,74,7F
93,97,7E,84,79,86,8D,9F,83,87,7E,93,87,7D,79,78
6E,70,82,75,6C,A6,72,8C,6F,75,73,56,8B,70,80,7A
6F,94,84,84,7E,93,90,8B,9D,77,91,86,8A,8B,80,80
9C,6D,A0,97,8E,6F,82,88,7E,81,7E,7A,81,81,A7,86
8E,86,7F,7D,62,78,72,8E,87,70,73,89,83,81,4D,80
6A,75,81,91,6E,80,77,7E,7C,69,00,01,63,0B,82,00
00,0F,6C,01,AD,56,7B,73,8D,8F,63,7D,82,95,CC,57
29,DB,00,77,15,6F,00,82,12,00,BC,CE,57,65,85,79
A1,68,69,7C,A3,8D,86,3F,14,00,00,7D,9F,86,A4,6B
67,99,7B,5F,95,81,9E,79,92,7B,9F,76,89,86,6C,61
A7,6E,8F,3C,A5,61,4E,74,CD,81,41,2A,00,00,E6,26
5C,65,8C,7D,82,60,5F,7D,7F,8D,9B,57,6A,85,74,6C
88,2E,58,81,84,72,88,5C,8B,55,9A,59,8F,7E,7F,90
88,51,8F,6D,82,94,95,52,6A,71,96,7E,A3,6A,84,8A
94,4E,69,74,7B,5C,9D,5C,A6,61,91,64,81,93,8E,3B
84,72,89,59,82,73,6B,8A,96,76,93,4D,94,7A,7A,96
8F,3C,87,70,78,55,83,36,7F,6D,8F,93,77,4E,88,70
97,59,85,6E,88,59,82,39,6E,7E,90,7F,7E,73,7C,6D
75,70,84,76,6B,9A,81,50,94,77,68,5F,79,69,6E,6C
70,83,81,8F,74,5F,72,79,77,5B,7A,7F,89,5D,5A,5E
7F,8D,7A,80,7D,58,78,48,75,75,85,87,62,54,73,7F
67,75,83,88,6E,82,78,5F,76,60,4E,4E,72,73,88,75
6B,6C,57,65,70,71,4D,6C,75,9C,90,7F,63,71,8B,90
70,73,51,52,82,6D,A8,75,74,6B,7A,88,75,72,52,78
6E,84,5E,69,71,5E,7F,7F,6D,5D,4D,36,7A,75,7C,7F
89,7A,7F,6D,69,8C,53,82,6C,73,53,6B,60,80,7A,97
6F,6F,9A,8A,53,63,6C,87,6F,82,6F,7C,50,7E,77,7B
62,8A,4E,6F,7A,75,76,78,5C,9A,70,83,66,78,56,91
64,72,35,63,6B,63,46,8E,8E,77,94,6C,53,83,68,86
45,91,50,7F,55,8C,69,7D,74,8F,67,89,6B,82,67,A1
8D,80,70,7B,63,7C,8B,4D,61,8A,73,66,63,94,63,89
73,87,95,8E,67,73,47,90,79,73,64,C0,8E,88,6B,9E
69,88,6C,9C,6B,86,6C,B0,6E,9F,82,79,88,AC,78,A5
74,99,8F,68,6A,B3,71,81,6E,A2,6C,7E,6F,8E,76,8E
7A,A1,86,89,76,86,78,C0,87,87,8D,81,66,84,6C,C0
8C,85,6B,BA,7F,A0,91,95,8C,85,82,72,73,9E,78,56
88,83,5F,7F,77,7C,84,8E,8E,82,88,72,68,63,82,7F
7C,7A,73,8C,8F,7E,8D,72,80,81,7F,73,7B,7C,8D,75
8A,78,71,85,7B,8B,8F,7C,83,75,89,95,80,7C,60,77
75,88,A5,7E,89,85,84,68,7E,7D,68,70,82,7A,71,8B
7C,74,72,79,6D,83,87,87,87,7A,8C,77,6A,8A,8C,87
88,6F,7E,7D,6F,6D,6C,A5,8C,7F,6C,89,77,83,84,77
7C,69,85,58,96,8D,74,82,8B,94,8B,74,7B,92,6E,78
89,76,91,7D,70,93,6C,82,81,69,8B,98,7E,77,7D,6F
6C,7C,81,80,86,74,85,75,75,73,A3,8B,92,87,73,89
86,82,70,70,82,83,77,86,6B,83,94,82,94,8B,74,78
88,73,8F,8A,7B,A1,80,9E,7C,81,6F,74,97,7B,8C,75
7B,6A,81,7E,82,77,6B,64,64,8C,A6,7E,82,81,78,76
73,6E,84,8D,8A,A5,69,8B,7C,58,8C,9D,7A,7A,69,83
7D,7E,83,73,9D,7B,95,71,6F,86,64,78,89,7E,81,84
76,76,87,77,93,7C,6A,5F,76,7D,90,7C,5C,87,A0,7B
80,7E,6D,8F,B2,7B,7D,7C,7E,6B,81,5D,6D,5C,7E,65
76,86,75,7A,99,7C,82,71,7F,74,94,84,7D,54,86,81
61,76,90,6F,7F,88,67,86,76,6A,5E,7C,8D,8A,86,5F
8F,6D,83,6A,7C,68,75,73,73,6D,84,7D,7D,82,8F,82
88,92,66,7F,87,83,86,88,83,8C,95,79,91,7D,8C,7C
75,6F,7F,7A,71,85,77,8D,8E,7A,A0,70,7A,82,7A,8B
7C,72,77,86,7C,80,75,8D,88,76,85,6C,81,91,81,7F
94,73,80,83,86,91,7D,80,70,7F,89,84,7A,74,72,79
8E,9D,9D,7D,91,80,7E,73,8A,75,87,90,6B,86,8A,7E
94,8D,7C,9B,6D,83,8D,A6,7F,8F,7F,89,76,9F,64,7D
80,8B,7E,88,7F,91,63,76,74,72,98,92,88,60,72,6D
7C,A1,68,7B,7A,89,8F,8D,81,6D,7A,79,89,7C,77,8E
7B,89,91,8E,5E,7B,71,88,7D,78,7F,7B,88,90,70,67
8B,87,7B,99,7D,7D,8A,7E,92,91,90,71,6A,70,8A,88
83,6D,7D,69,82,82,84,74,71,6F,68,77,83,6D,7F,74
85,89,85,91,73,7F,88,8F,67,8A,5D,75,6F,6A,79,77
89,77,7B,86,77,8A,86,74,7F,9D,6F,75,89,64,7D,8C
98,90,90,8B,81,82,79,84,61,89,82,80,79,85,79,6C
8F,72,88,90,77,7C,85,8E,95,67,65,94,67,79,73,73
5B,89,6C,6B,79,87,8C,7E,8D,92,6F,5A,91,98,7E,86
85,6A,88,8F,82,5F,8D,88,54,7B,8A,86,85,9E,68,6F
82,87,8F,76,81,7F,7D,76,93,72,7F,80,7E,61,7F,9A
7B,70,71,86,67,7F,78,74,68,85,80,78,74,8F,79,78
8B,82,60,7A,89,7D,85,81,82,82,91,83,95,6A,7D,75
7C,8F,85,78,84,80,85,91,82,91,68,77,8A,87,73,8B
60,92,67,90,77,81,AE,99,96,7C,7D,90,6B,86,A9,65
94,68,8D,81,7D,6D,83,6C,7F,80,72,67,81,70,78,7B
9E,8A,7B,71,5E,72,6A,6C,74,7E,6E,9C,82,68,62,81
82,62,87,69,84,A4,8D,86,68,92,8F,95,88,8E,8C,90
72,95,92,8D,92,81,6A,8E,94,78,88,87,85,92,7C,72
91,98,90,85,87,72,94,7F,83,79,77,8F,7E,74,92,7F
9A,7F,73,5D,79,7A,7B,7D,34,7A,7B,7B,A6,58,72,82
7B,7A,80,72,50,9B,67,71,8B,77,82,82,84,84,79,87
80,76,7E,97,7A,94,6F,79,81,76,7C,7F,81,86,8D,89
71,6D,6E,68,75,7B,7B,70,7E,83,73,68,75,69,7A,92
80,8A,71,84,87,6B,85,6C,7B,85,72,8A,78,73,8A,61
74,93,84,86,8E,71,7E,77,85,74,84,6C,6A,75,A5,79
79,70,96,60,84,6A,89,7F,7D,5A,73,67,A1,82,66,77
91,72,60,78,8B,5E,87,A1,89,8E,98,65,6E,82,78,72
6B,8B,79,75,70,7A,82,7D,80,85,6E,92,7D,78,72,65
73,67,84,8A,91,74,81,8E,7E,8B,83,8B,87,7C,91,51
8D,77,9A,88,88,8E,7A,90,6F,83,85,6E,90,84,81,6B
8B,79,8C,92,83,89,88,74,77,6D,87,6D,70,66,7E,87
8E,80,68,7E,8D,7B,6F,88,7F,8D,89,6B,7A,72,98,76
84,68,6B,7C,78,9F,76,96,85,90,86,61,70,77,85,94
83,6C,85,7F,7E,7B,84,88,84,6C,6A,76,6F,81,69,70
72,7A,8A,89,77,89,79,94,80,7A,7B,63,7A,80,72,7D
73,8C,6A,7C,6F,73,73,8A,7D,8C,92,67,82,7D,6E,88
81,7B,8B,7A,92,6C,65,73,89,8B,81,86,77,8B,88,97
70,7B,A5,75,7B,73,8B,73,81,82,75,91,8A,7B,99,73
8B,6E,79,62,89,71,77,81,8D,8C,88,84,80,74,8A,6D
85,76,6A,71,76,6A,8A,87,97,81,72,74,73,8B,6D,83
51,85,6F,A1,79,78,68,7A,65,82,8F,71,89,7C,8E,93
7B,9E,7F,93,89,7A,74,8E,80,80,87,6F,84,91,71,76
85,88,73,7A,69,79,7F,7F,89,71,9B,6D,88,7B,92,7B
82,87,77,78,81,7A,8B,92,82,71,7B,86,9E,88,7D,84
7C,94,85,75,8D,86,8C,7D,74,75,73,84,74,7E,62,90
8A,6F,96,82,79,66,87,70,7C,93,82,87,74,8A,81,71
8D,68,88,82,89,79,92,85,7D,74,80,5A,7C,79,76,6C
73,7E,71,8C,82,8C,7F,73,90,68,78,70,91,73,7F,75
76,7D,88,73,78,8D,81,7D,75,59,72,8C,82,85,8F,84
75,85,8C,65,80,73,72,8B,70,88,8D,7B,76,6F,7D,8C
9D,63,6E,81,83,94,74,87,88,93,7E,65,79,96,7C,7D
7E,88,7A,96,78,7D,83,8F,80,8A,A2,71,7E,72,7B,7E
89,77,85,65,85,86,76,81,7D,67,7D,7D,79,82,78,9A
74,82,82,87,8A,72,7D,91,6E,81,91,76,86,78,8B,7C
98,76,80,59,74,92,65,8C,82,77,74,7B,96,8A,A7,6B
7B,61,81,7E,78,68,7D,67,92,7C,6E,74,8A,84,93,84
